CustomerID,Actual Churn,Churn Probability,Predicted Churn,Risk Level
1015-JPFYW,0,1.98,0,Low Risk
6645-MXQJT,0,21.11,0,Low Risk
4360-QRAVE,0,9.22,0,Low Risk
8433-WPJTV,0,4.08,0,Low Risk
5804-JMYIO,0,0.42,0,Low Risk
6484-LATFU,0,0.46,0,Low Risk
7599-NTMDP,0,0.22,0,Low Risk
0536-ACXIP,0,19.62,0,Low Risk
0936-NQLJU,0,0.94,0,Low Risk
1575-KRZZE,0,38.56,0,Medium Risk
3251-YMVWZ,0,1.03,0,Low Risk
4884-LEVMQ,0,1.86,0,Low Risk
8857-CUPFQ,0,0.37,0,Low Risk
7610-TVOPG,0,29.67,0,Low Risk
3638-DIMPH,0,14.36,0,Low Risk
1845-ZLLIG,0,46.54,0,Medium Risk
8559-WNQZS,0,11.25,0,Low Risk
1699-UOTXU,0,1.41,0,Low Risk
0635-WKOLD,0,2.88,0,Low Risk
5993-JSUWV,0,1.86,0,Low Risk
4518-FZBSX,0,0.24,0,Low Risk
5387-ASZNZ,0,0.97,0,Low Risk
6988-CJEYV,0,54.03,1,Medium Risk
3097-FQTVJ,0,0.72,0,Low Risk
5465-BUBFA,0,0.21,0,Low Risk
7299-GNVPL,0,1.99,0,Low Risk
9743-DQKQW,0,31.3,0,Medium Risk
1215-VFYVK,0,20.57,0,Low Risk
9371-BITHB,0,0.19,0,Low Risk
9093-FPDLG,0,33.84,0,Medium Risk
0541-FITGH,0,21.0,0,Low Risk
6985-HAYWX,0,42.2,0,Medium Risk
7508-KBIMB,0,3.2,0,Low Risk
6838-HVLXG,0,10.0,0,Low Risk
2277-DJJDL,0,63.64,1,High Risk
1897-OKVMW,0,0.88,0,Low Risk
5485-ITNPC,0,0.84,0,Low Risk
0233-FTHAV,0,6.42,0,Low Risk
4644-PIZRT,0,7.12,0,Low Risk
8922-NPKBJ,0,0.12,0,Low Risk
2740-TVLFN,0,39.78,0,Medium Risk
7771-CFQRQ,0,0.44,0,Low Risk
9512-PHSMG,0,13.7,0,Low Risk
6963-EZQEE,0,0.81,0,Low Risk
2452-KDRRH,0,38.35,0,Medium Risk
4146-SVFUD,0,32.36,0,Medium Risk
1564-HJUVY,0,27.22,0,Low Risk
3617-XLSGQ,0,2.24,0,Low Risk
7517-LDMPS,0,59.13,1,Medium Risk
7244-KXYZN,0,3.22,0,Low Risk
5226-NOZFC,0,79.46,1,High Risk
1400-WIVLL,0,19.41,0,Low Risk
8148-NLEGT,0,0.76,0,Low Risk
8347-GDTMP,0,0.21,0,Low Risk
6746-WAUWT,0,6.19,0,Low Risk
0428-IKYCP,0,38.78,0,Medium Risk
2187-PKZAY,0,58.36,1,Medium Risk
4003-OCTMP,0,9.92,0,Low Risk
6652-YFFJO,0,53.53,1,Medium Risk
7225-IILWY,0,0.13,0,Low Risk
5248-RPYWW,0,0.73,0,Low Risk
7923-IYJWY,0,5.15,0,Low Risk
3170-GWYKC,0,20.99,0,Low Risk
9830-ECLEN,0,1.2,0,Low Risk
2668-TZSPS,0,32.87,0,Medium Risk
7446-SFAOA,0,9.54,0,Low Risk
9522-ZSINC,0,35.28,0,Medium Risk
8234-GSZYK,0,0.62,0,Low Risk
6505-OZNPG,0,27.42,0,Low Risk
6164-HAQTX,0,0.67,0,Low Risk
7765-LWVVH,0,4.47,0,Low Risk
1658-TJVOA,0,61.86,1,High Risk
0953-LGOVU,0,12.21,0,Low Risk
4692-NNQRU,0,23.1,0,Low Risk
7742-MYPGI,0,13.21,0,Low Risk
9619-GSATL,0,2.72,0,Low Risk
5622-UEJFI,0,0.56,0,Low Risk
0674-DGMAQ,0,68.94,1,High Risk
6203-HBZPA,0,0.99,0,Low Risk
0484-FFVBJ,0,8.25,0,Low Risk
0301-FIDRB,0,0.57,0,Low Risk
4139-JPIAM,0,6.21,0,Low Risk
2181-TIDSV,0,0.23,0,Low Risk
2761-XECQW,0,28.72,0,Low Risk
1936-CZAKF,0,8.88,0,Low Risk
9453-PATOS,0,2.77,0,Low Risk
4402-FTBXC,0,21.23,0,Low Risk
2931-XIQBR,0,1.88,0,Low Risk
0106-UGRDO,0,7.19,0,Low Risk
5542-TBBWB,0,81.68,1,High Risk
1930-QPBVZ,0,0.54,0,Low Risk
2606-PKWJB,0,0.49,0,Low Risk
5322-ZSMZY,0,0.45,0,Low Risk
8059-UDZFY,0,38.92,0,Medium Risk
7740-BTPUX,0,9.4,0,Low Risk
5220-AGAAX,0,0.2,0,Low Risk
0208-BPQEJ,0,1.16,0,Low Risk
9435-JMLSX,0,0.86,0,Low Risk
3352-ALMCK,0,34.36,0,Medium Risk
5312-IRCFR,0,8.86,0,Low Risk
5294-IMHHT,0,10.46,0,Low Risk
6176-YJWAS,0,5.62,0,Low Risk
5310-NOOVA,0,1.07,0,Low Risk
4526-EXKKN,0,3.02,0,Low Risk
5311-IHLEI,0,24.49,0,Low Risk
3987-KQDDU,0,32.6,0,Medium Risk
3404-JNXAX,0,11.42,0,Low Risk
5131-PONJI,0,6.72,0,Low Risk
3489-VSFRD,0,0.47,0,Low Risk
3345-JHUEO,0,18.53,0,Low Risk
5815-HGGHV,0,15.87,0,Low Risk
5260-UMPWX,0,2.35,0,Low Risk
5649-RXQTV,0,36.17,0,Medium Risk
2674-MIAHT,0,44.57,0,Medium Risk
2576-HXMPA,0,45.79,0,Medium Risk
7587-AOVVU,0,9.93,0,Low Risk
6898-MDLZW,0,33.78,0,Medium Risk
4707-YNOQA,0,1.13,0,Low Risk
9357-UJRUN,0,10.92,0,Low Risk
8648-PFRMP,0,53.05,1,Medium Risk
7663-CUXZB,0,9.22,0,Low Risk
0258-NOKBL,0,60.88,1,High Risk
1163-VIPRI,0,0.86,0,Low Risk
9348-ROUAI,0,0.6,0,Low Risk
9443-JUBUO,0,0.42,0,Low Risk
3043-TYBNO,0,21.73,0,Low Risk
4830-FAXFM,0,6.04,0,Low Risk
5906-BFOZT,0,25.89,0,Low Risk
2960-NKRSO,0,37.36,0,Medium Risk
8996-ZROXE,0,10.97,0,Low Risk
5598-IKHQQ,0,0.74,0,Low Risk
0397-ZXWQF,0,0.23,0,Low Risk
5266-PFRQK,0,0.19,0,Low Risk
4674-HGNUA,0,0.2,0,Low Risk
6765-MBQNU,0,2.19,0,Low Risk
9786-IJYDL,0,31.98,0,Medium Risk
1303-SRDOK,0,4.56,0,Low Risk
3769-MHZNV,0,0.26,0,Low Risk
6295-OSINB,0,6.86,0,Low Risk
3308-MHOOC,0,3.0,0,Low Risk
2207-QPJED,0,33.64,0,Medium Risk
4177-JPDFU,0,15.48,0,Low Risk
2239-CFOUJ,0,5.73,0,Low Risk
8046-DNVTL,0,0.54,0,Low Risk
2209-XADXF,0,31.48,0,Medium Risk
6620-JDYNW,0,19.06,0,Low Risk
4770-UEZOX,0,60.42,1,High Risk
1038-RQOST,0,2.11,0,Low Risk
4568-TTZRT,0,13.58,0,Low Risk
9513-DXHDA,0,7.57,0,Low Risk
0516-QREYC,0,7.21,0,Low Risk
8084-OIVBS,0,15.1,0,Low Risk
8896-BQTTI,0,23.84,0,Low Risk
3865-QBWSJ,0,4.1,0,Low Risk
3352-RICWQ,0,1.84,0,Low Risk
2160-GPFXD,0,0.55,0,Low Risk
2065-MMKGR,0,27.57,0,Low Risk
5857-TYBCJ,0,52.92,1,Medium Risk
1498-NHTLT,0,0.37,0,Low Risk
1402-PTHGN,0,12.15,0,Low Risk
4176-RELJR,0,0.4,0,Low Risk
5199-FPUSP,0,0.73,0,Low Risk
6377-KSLXC,0,25.77,0,Low Risk
1796-JANOW,0,14.11,0,Low Risk
0238-WHBIQ,0,0.45,0,Low Risk
8735-NBLWT,0,1.5,0,Low Risk
6651-RLGGM,0,0.12,0,Low Risk
1614-JBEBI,0,15.13,0,Low Risk
5696-EXCYS,0,7.19,0,Low Risk
5795-KTGUD,0,6.58,0,Low Risk
7924-GJZFI,0,54.23,1,Medium Risk
4702-HDRKD,0,1.8,0,Low Risk
8512-WIWYV,0,2.07,0,Low Risk
5897-ZYEKH,0,8.98,0,Low Risk
5456-ITGIC,0,3.55,0,Low Risk
1406-PUQVY,0,12.65,0,Low Risk
9114-AAFQH,0,5.07,0,Low Risk
8715-KKTFG,0,29.3,0,Low Risk
1728-BQDMA,0,34.25,0,Medium Risk
5117-ZSMHQ,0,0.38,0,Low Risk
5151-HQRDG,0,10.64,0,Low Risk
0960-HUWBM,0,8.09,0,Low Risk
6465-GSRCL,0,6.5,0,Low Risk
0263-FJTQO,0,1.66,0,Low Risk
7319-ZNRTR,0,0.91,0,Low Risk
7503-EPSZW,0,0.12,0,Low Risk
7089-XXAYG,0,16.97,0,Low Risk
8070-AAWZP,0,22.85,0,Low Risk
1666-JXLKU,0,36.14,0,Medium Risk
7855-DIWPO,0,61.47,1,High Risk
5133-POWUA,0,33.95,0,Medium Risk
5652-MSDEY,0,55.12,1,Medium Risk
1810-BOHSY,0,9.65,0,Low Risk
1784-BXEFA,0,11.12,0,Low Risk
7351-MHQVU,0,18.9,0,Low Risk
9224-VTYID,0,2.13,0,Low Risk
9500-IWPXQ,0,1.05,0,Low Risk
5762-TJXGK,0,3.9,0,Low Risk
4504-YOULA,0,5.12,0,Low Risk
5569-IDSEY,0,25.77,0,Low Risk
7284-ZZLOH,0,0.84,0,Low Risk
1777-JYQPJ,0,48.04,0,Medium Risk
3401-URHDA,0,6.73,0,Low Risk
1599-EAHXY,0,0.13,0,Low Risk
8631-XVRZL,0,8.12,0,Low Risk
3853-LYGAM,0,55.19,1,Medium Risk
5751-USDBL,0,0.62,0,Low Risk
5680-LQOGP,0,0.36,0,Low Risk
8189-DUKMV,0,16.78,0,Low Risk
9931-DCEZH,0,0.64,0,Low Risk
1898-JSNDC,0,26.31,0,Low Risk
0315-LVCRK,0,39.87,0,Medium Risk
3911-RSNHI,0,1.96,0,Low Risk
2410-CIYFZ,0,8.44,0,Low Risk
5505-OVWQW,0,14.2,0,Low Risk
7271-AJDTL,0,32.14,0,Medium Risk
1867-TJHTS,0,18.59,0,Low Risk
6860-YRJZP,0,77.4,1,High Risk
4429-WYGFR,0,14.19,0,Low Risk
2817-LVCPP,0,0.74,0,Low Risk
5038-ETMLM,0,5.32,0,Low Risk
5056-FIMPT,0,3.51,0,Low Risk
4521-WFJAI,0,1.23,0,Low Risk
6569-KTMDU,0,18.61,0,Low Risk
8809-XKHMD,0,9.56,0,Low Risk
0396-YCHWO,0,76.97,1,High Risk
0867-LDTTC,0,29.77,0,Low Risk
9391-DXGGG,0,8.81,0,Low Risk
9844-FELAJ,0,4.87,0,Low Risk
2122-SZZZD,0,1.53,0,Low Risk
3148-AOIQT,0,1.95,0,Low Risk
8395-ETZKQ,0,0.09,0,Low Risk
6692-YQHXC,0,46.42,0,Medium Risk
3889-VWBID,0,0.15,0,Low Risk
5222-JCXZT,0,22.24,0,Low Risk
9754-CLVZW,0,2.17,0,Low Risk
2739-CCZMB,0,1.27,0,Low Risk
7080-TNUWP,0,12.27,0,Low Risk
0496-AHOOK,0,13.72,0,Low Risk
8336-TAVKX,0,0.67,0,Low Risk
2468-SJFLM,0,38.18,0,Medium Risk
3181-VTHOE,0,4.93,0,Low Risk
7168-HDQHG,0,0.5,0,Low Risk
4567-AKPIA,0,10.73,0,Low Risk
7901-HXJVA,0,50.15,1,Medium Risk
5924-IFQTT,0,27.17,0,Low Risk
7968-QUXNS,0,24.76,0,Low Risk
8903-WMRNW,0,39.22,0,Medium Risk
2452-SNHFZ,0,6.3,0,Low Risk
3629-WEAAM,0,26.69,0,Low Risk
6029-CSMJE,0,42.21,0,Medium Risk
7993-NQLJE,0,4.72,0,Low Risk
9909-DFRJA,0,9.49,0,Low Risk
9099-FTUHS,0,19.09,0,Low Risk
0581-BXBUB,0,50.27,1,Medium Risk
4962-CHQPW,0,0.28,0,Low Risk
9467-ROOLM,0,7.27,0,Low Risk
5150-ITWWB,0,80.83,1,High Risk
2253-KPMNB,0,0.2,0,Low Risk
1345-ZUKID,0,4.52,0,Low Risk
6429-SHBCB,0,54.62,1,Medium Risk
9281-OFDMF,0,19.02,0,Low Risk
2603-HVKCG,0,30.45,0,Medium Risk
1834-WULEG,0,1.39,0,Low Risk
9097-ZUBYC,0,19.97,0,Low Risk
5148-ORICT,0,4.26,0,Low Risk
4893-GYUJU,0,0.52,0,Low Risk
4578-PHJYZ,0,1.65,0,Low Risk
7272-QDCKA,0,24.65,0,Low Risk
8908-SLFCJ,0,1.97,0,Low Risk
9766-HGEDE,0,2.62,0,Low Risk
6968-MHOMU,0,33.92,0,Medium Risk
5044-XDPYX,0,0.75,0,Low Risk
1814-WFGVS,0,0.12,0,Low Risk
3721-WKIIL,0,1.55,0,Low Risk
6734-CKRSM,0,9.02,0,Low Risk
1265-ZFOSD,0,1.85,0,Low Risk
6568-POCUI,0,32.67,0,Medium Risk
5197-LQXXH,0,2.66,0,Low Risk
3457-PQBYH,0,0.08,0,Low Risk
7682-AZNDK,0,20.02,0,Low Risk
5384-ZTTWP,0,1.38,0,Low Risk
3745-HRPHI,0,0.8,0,Low Risk
7636-OWBPG,0,36.49,0,Medium Risk
1231-YNDEK,0,0.72,0,Low Risk
1407-DIGZV,0,0.79,0,Low Risk
0570-BFQHT,0,30.82,0,Medium Risk
4393-OBCRR,0,9.72,0,Low Risk
8564-LDKFL,0,24.11,0,Low Risk
3696-DFHHB,0,1.03,0,Low Risk
4717-GHADL,0,5.03,0,Low Risk
5501-TVMGM,0,43.15,0,Medium Risk
5879-HMFFH,0,3.37,0,Low Risk
6772-WFQRD,0,0.62,0,Low Risk
3810-DVDQQ,0,0.71,0,Low Risk
6972-SNKKW,0,12.36,0,Low Risk
3694-GLTJM,0,40.91,0,Medium Risk
8550-XSXUQ,0,9.55,0,Low Risk
9055-MOJJJ,0,0.55,0,Low Risk
4359-INNWN,0,7.51,0,Low Risk
0585-EGDDA,0,48.98,0,Medium Risk
4032-RMHCI,0,0.82,0,Low Risk
0549-CYCQN,0,13.19,0,Low Risk
3481-JHUZH,0,24.69,0,Low Risk
3594-IVHJZ,0,11.83,0,Low Risk
6869-FGJJC,0,3.41,0,Low Risk
3896-ZVNET,0,0.69,0,Low Risk
8205-VSLRB,0,1.47,0,Low Risk
5960-MVTUK,0,36.08,0,Medium Risk
6817-WTYHE,0,59.73,1,Medium Risk
3082-VQXNH,0,69.95,1,High Risk
4931-TRZWN,0,29.68,0,Low Risk
0750-EKNGL,0,8.84,0,Low Risk
7669-LCRSD,0,24.2,0,Low Risk
3567-PQTSO,0,8.62,0,Low Risk
8043-PNYSD,0,0.07,0,Low Risk
9938-EKRGF,0,35.16,0,Medium Risk
2703-AMTUL,0,0.32,0,Low Risk
0928-JMXNP,0,43.61,0,Medium Risk
8173-RXAYP,0,0.63,0,Low Risk
4825-XJGDM,0,1.09,0,Low Risk
5402-HTOTQ,0,25.23,0,Low Risk
6734-JDTTV,0,0.07,0,Low Risk
7850-THJMU,0,0.55,0,Low Risk
3890-RTCMS,0,10.8,0,Low Risk
3717-FDJFU,0,0.59,0,Low Risk
3665-JATSN,0,28.98,0,Low Risk
7966-YOTQW,0,32.19,0,Medium Risk
8853-TZDGH,0,7.99,0,Low Risk
4324-BZCKL,0,9.95,0,Low Risk
6924-TDGMT,0,13.7,0,Low Risk
1536-YHDOE,0,1.9,0,Low Risk
8123-QBNAZ,0,8.49,0,Low Risk
3629-ZNKXA,0,78.31,1,High Risk
4827-LTQRJ,0,2.84,0,Low Risk
7711-YIJWC,0,0.64,0,Low Risk
5482-VXSXJ,0,28.31,0,Low Risk
7365-BVCJH,0,79.27,1,High Risk
9620-ENEJV,0,44.14,0,Medium Risk
2378-YIZKA,0,0.11,0,Low Risk
0689-DSXGL,0,0.81,0,Low Risk
6818-DJXAA,0,21.11,0,Low Risk
0464-WJTKO,0,0.02,0,Low Risk
8902-ZEOVF,0,0.27,0,Low Risk
6778-EICRF,0,3.43,0,Low Risk
2662-NNTDK,0,0.42,0,Low Risk
4132-KALRO,0,62.72,1,High Risk
2874-YXVVA,0,29.86,0,Low Risk
1245-HARPS,0,3.08,0,Low Risk
4323-ELYYB,0,1.96,0,Low Risk
4293-ETKAP,0,0.3,0,Low Risk
6064-PUPMC,0,0.25,0,Low Risk
6504-VBLFL,0,0.64,0,Low Risk
6322-PJJDJ,0,16.94,0,Low Risk
0330-BGYZE,0,13.68,0,Low Risk
1085-LDWAM,0,0.08,0,Low Risk
7586-ZATGZ,0,52.98,1,Medium Risk
7197-VOJMM,0,0.56,0,Low Risk
1843-TLSGD,0,0.33,0,Low Risk
9626-VFRGG,0,19.73,0,Low Risk
7075-BNDVQ,0,38.61,0,Medium Risk
9143-CANJF,0,3.13,0,Low Risk
7284-BUYEC,0,37.11,0,Medium Risk
2041-JIJCI,0,74.46,1,High Risk
4900-MSOMT,0,0.09,0,Low Risk
2229-VWQJH,0,25.76,0,Low Risk
9194-GFVOI,0,7.54,0,Low Risk
1336-EZFZY,0,14.85,0,Low Risk
4282-MSACW,0,5.86,0,Low Risk
1403-LKLIK,0,0.2,0,Low Risk
0136-IFMYD,0,16.33,0,Low Risk
5144-TVGLP,0,67.21,1,High Risk
9643-AVVWI,0,22.3,0,Low Risk
0253-ZTEOB,0,3.91,0,Low Risk
2706-QZIHY,0,11.03,0,Low Risk
6061-PQHMK,0,3.05,0,Low Risk
6137-MFAJN,0,15.83,0,Low Risk
9122-UMROB,0,39.65,0,Medium Risk
4232-JGKIY,0,22.99,0,Low Risk
2402-TAIRZ,0,13.61,0,Low Risk
9659-ZTWSM,0,22.03,0,Low Risk
9139-TWBAS,0,12.82,0,Low Risk
6685-GBWJZ,0,1.7,0,Low Risk
2195-VVRJF,0,25.58,0,Low Risk
3913-RDSJZ,0,0.4,0,Low Risk
4203-QGNZA,0,0.75,0,Low Risk
5043-TRZWM,0,58.35,1,Medium Risk
9494-BDNNC,0,16.87,0,Low Risk
1640-PLFMP,0,65.97,1,High Risk
5366-OBVMR,0,28.62,0,Low Risk
7644-OMVMY,0,2.78,0,Low Risk
4573-JKNAE,0,1.06,0,Low Risk
9817-APLHW,0,13.61,0,Low Risk
8380-MQINP,0,0.11,0,Low Risk
0840-DFEZH,0,66.19,1,High Risk
8690-ZVLCL,0,0.32,0,Low Risk
1125-SNVCK,0,5.04,0,Low Risk
0384-LPITE,0,7.63,0,Low Risk
4616-EWBNJ,0,8.2,0,Low Risk
1335-HQMKX,0,28.75,0,Low Risk
2545-EBUPK,0,83.53,1,High Risk
6923-AQONU,0,0.5,0,Low Risk
2172-EJXVF,0,15.7,0,Low Risk
4536-PLEQY,0,76.71,1,High Risk
7029-IJEJK,0,3.37,0,Low Risk
8871-JLMHM,0,3.4,0,Low Risk
5447-VYTKW,0,8.92,0,Low Risk
3623-FQBOX,0,7.93,0,Low Risk
8659-HDIYE,0,3.99,0,Low Risk
3474-BAFSJ,0,4.49,0,Low Risk
3865-ZFZIB,0,1.58,0,Low Risk
1855-AGAWH,0,29.96,0,Low Risk
7109-CQYUZ,0,1.21,0,Low Risk
1370-GGAWX,0,10.8,0,Low Risk
4680-KUTAJ,0,14.42,0,Low Risk
5307-UVGNB,0,0.9,0,Low Risk
2883-ILGWO,0,11.08,0,Low Risk
3642-BYHDO,0,0.03,0,Low Risk
9629-NHXFW,0,2.2,0,Low Risk
2696-RZVZW,0,0.2,0,Low Risk
5766-FTRTS,0,0.97,0,Low Risk
0396-HUJBP,0,6.18,0,Low Risk
8879-ZKJOF,0,1.8,0,Low Risk
6285-FTQBF,0,0.04,0,Low Risk
1474-JUWSM,0,12.81,0,Low Risk
3530-CRZSB,0,10.35,0,Low Risk
8498-XXGWA,0,6.16,0,Low Risk
9617-INGJY,0,29.75,0,Low Risk
0621-TSSMU,0,0.68,0,Low Risk
7234-KMNRQ,0,19.86,0,Low Risk
7636-PEPNS,0,0.27,0,Low Risk
4683-WYDOU,0,4.82,0,Low Risk
9052-DHNKM,0,6.35,0,Low Risk
6794-HKIAJ,0,3.74,0,Low Risk
5578-NKCXI,0,1.02,0,Low Risk
1642-HMARX,0,2.35,0,Low Risk
3096-WPXBT,0,3.46,0,Low Risk
8434-PNQZX,0,11.32,0,Low Risk
5950-AAAGJ,0,33.42,0,Medium Risk
4299-OPXEJ,0,0.7,0,Low Risk
9618-LFJRU,0,25.06,0,Low Risk
6693-DJWTY,0,0.6,0,Low Risk
0744-GKNGE,0,2.27,0,Low Risk
6447-EGDIV,0,1.6,0,Low Risk
1167-OYZJF,0,0.37,0,Low Risk
4806-DXQCE,0,4.68,0,Low Risk
4854-SSLTN,0,1.89,0,Low Risk
5294-DMSFH,0,23.01,0,Low Risk
4837-PZTIC,0,1.38,0,Low Risk
0603-OLQDC,0,5.34,0,Low Risk
3272-VUHPV,0,4.16,0,Low Risk
4176-FXYBO,0,35.77,0,Medium Risk
1063-DHQJF,0,0.44,0,Low Risk
8663-UPDGF,0,19.39,0,Low Risk
6719-FGEDO,0,2.97,0,Low Risk
1837-YQUCE,0,2.31,0,Low Risk
0369-ZGOVK,0,4.06,0,Low Risk
9919-KNPOO,0,47.86,0,Medium Risk
7872-BAAZR,0,0.12,0,Low Risk
9391-LMANN,0,4.4,0,Low Risk
8174-TBVCF,0,8.1,0,Low Risk
1698-XFZCI,0,8.51,0,Low Risk
1877-HKBQX,0,3.25,0,Low Risk
4450-DLLMH,0,46.67,0,Medium Risk
0428-AXXLJ,0,11.14,0,Low Risk
2746-DIJLO,0,8.81,0,Low Risk
3508-VLHCZ,0,0.32,0,Low Risk
4086-ATNFV,0,1.71,0,Low Risk
0468-YRPXN,0,61.05,1,High Risk
5996-NRVXR,0,9.32,0,Low Risk
3739-YBWAB,0,6.15,0,Low Risk
7047-FWEYA,0,32.74,0,Medium Risk
2000-MPKCA,0,13.91,0,Low Risk
9762-YAQAA,0,32.96,0,Medium Risk
5473-KHBPS,0,2.28,0,Low Risk
0100-DUVFC,0,17.12,0,Low Risk
5397-TUPSH,0,8.02,0,Low Risk
8950-MTZNV,0,19.55,0,Low Risk
0326-VDYXE,0,45.49,0,Medium Risk
6773-LQTVT,0,8.92,0,Low Risk
0436-TWFFZ,0,4.46,0,Low Risk
8566-YPRGL,0,30.13,0,Medium Risk
6609-MXJHJ,0,1.63,0,Low Risk
2669-OIDSD,0,58.53,1,Medium Risk
8400-WZICQ,0,2.09,0,Low Risk
9576-SYUHJ,0,48.37,0,Medium Risk
0410-IPFTY,0,51.06,1,Medium Risk
2831-EBWRN,0,44.63,0,Medium Risk
9430-NKQLY,0,0.03,0,Low Risk
0247-SLUJI,0,15.57,0,Low Risk
9402-ORRAH,0,58.73,1,Medium Risk
6483-OATDN,0,12.61,0,Low Risk
1293-HHSHJ,0,3.25,0,Low Risk
4840-ORQXB,0,46.49,0,Medium Risk
3982-DQLUS,0,5.62,0,Low Risk
8610-ZIKJJ,0,11.38,0,Low Risk
3756-VNWDH,0,18.53,0,Low Risk
7801-KICAO,0,62.71,1,High Risk
7673-LPRNY,0,21.67,0,Low Risk
6060-QBMGV,0,0.48,0,Low Risk
7339-POGZN,0,59.07,1,Medium Risk
2828-SLQPF,0,26.47,0,Low Risk
4465-VDKIQ,0,28.98,0,Low Risk
2921-XWDJH,0,38.74,0,Medium Risk
2558-BUOZZ,0,17.36,0,Low Risk
9257-AZMTZ,0,0.11,0,Low Risk
0003-MKNFE,0,57.32,1,Medium Risk
0975-UYDTX,0,18.14,0,Low Risk
4682-BLBUC,0,4.25,0,Low Risk
0975-VOOVL,0,38.24,0,Medium Risk
5968-VXZLG,0,20.94,0,Low Risk
5201-FRKKS,0,32.71,0,Medium Risk
9799-CAYJJ,0,50.22,1,Medium Risk
5443-SCMKX,0,17.87,0,Low Risk
8295-KMENE,0,0.31,0,Low Risk
6738-ISCBM,0,12.62,0,Low Risk
9821-BESNZ,0,11.51,0,Low Risk
3678-MNGZX,0,0.06,0,Low Risk
1335-NTIUC,0,68.28,1,High Risk
2916-BQZLN,0,59.94,1,Medium Risk
4558-CGYCZ,0,9.18,0,Low Risk
2368-GAKKQ,0,4.92,0,Low Risk
8710-YGLWG,0,54.34,1,Medium Risk
3199-XGZCY,0,76.02,1,High Risk
3785-KTYSH,0,2.44,0,Low Risk
6814-ZPWFQ,0,2.45,0,Low Risk
4063-EIKNQ,0,3.4,0,Low Risk
6993-YCOBK,0,3.88,0,Low Risk
5206-HPJKM,0,12.17,0,Low Risk
8393-JMVMB,0,14.64,0,Low Risk
5019-GQVCR,0,27.18,0,Low Risk
6036-TTFYU,0,14.69,0,Low Risk
2550-AEVRU,0,0.2,0,Low Risk
0969-RGKCU,0,0.24,0,Low Risk
0378-CJKPV,0,1.54,0,Low Risk
2880-FPNAE,0,46.68,0,Medium Risk
1703-MGIAB,0,18.98,0,Low Risk
4311-QTTAI,0,4.8,0,Low Risk
4318-RAJVY,0,4.35,0,Low Risk
3612-YUNGG,0,0.97,0,Low Risk
2254-DLXRI,0,59.82,1,Medium Risk
5062-CJJKH,0,0.7,0,Low Risk
9028-LIHRP,0,0.17,0,Low Risk
1053-MXTTK,0,0.83,0,Low Risk
1530-ZTDOZ,0,3.27,0,Low Risk
1301-LOPVR,0,6.12,0,Low Risk
0853-TWRVK,0,7.25,0,Low Risk
6212-ATMLK,0,39.22,0,Medium Risk
8200-LGKSR,0,2.99,0,Low Risk
1568-BEKZM,0,0.81,0,Low Risk
0670-ANMUU,0,2.08,0,Low Risk
6897-RWMUB,0,0.19,0,Low Risk
6999-CHVCF,0,5.69,0,Low Risk
6134-KWTBV,0,0.39,0,Low Risk
1077-HUUJM,0,28.21,0,Low Risk
0895-LNKRC,0,5.41,0,Low Risk
2045-BMBTJ,0,28.53,0,Low Risk
8417-GSODA,0,15.2,0,Low Risk
5171-EPLKN,0,1.22,0,Low Risk
4452-QIIEB,0,19.12,0,Low Risk
6741-EGCBI,0,41.01,0,Medium Risk
7820-ZYGNY,0,25.62,0,Low Risk
9677-AVKED,0,0.73,0,Low Risk
2227-JRSJX,0,57.99,1,Medium Risk
9847-HNVGP,0,5.01,0,Low Risk
6696-YDAYZ,0,0.44,0,Low Risk
8980-WQFWL,0,31.86,0,Medium Risk
1730-ZMAME,0,52.24,1,Medium Risk
6506-EYCNH,0,2.91,0,Low Risk
4634-JLRJT,0,28.06,0,Low Risk
9501-UKKNL,0,6.55,0,Low Risk
2560-QTSBS,0,0.18,0,Low Risk
4795-WRNVT,0,12.02,0,Low Risk
6080-TCMYC,0,30.1,0,Medium Risk
7860-UXCRM,0,0.1,0,Low Risk
6357-JJPQT,0,53.63,1,Medium Risk
2292-XQWSV,0,0.67,0,Low Risk
9552-TGUZV,0,23.7,0,Low Risk
5913-INRQV,0,5.12,0,Low Risk
9643-YBLUR,0,33.88,0,Medium Risk
8734-FNWVH,0,7.26,0,Low Risk
9447-YPTBX,0,1.57,0,Low Risk
9026-LHEVG,0,43.41,0,Medium Risk
7011-CVEUC,0,27.02,0,Low Risk
6185-TASNN,0,28.89,0,Low Risk
7925-PNRGI,0,1.37,0,Low Risk
1552-CZCLL,0,0.11,0,Low Risk
3038-PQIUY,0,16.54,0,Low Risk
9313-CDOGY,0,5.62,0,Low Risk
8148-BPLZQ,0,22.81,0,Low Risk
2623-DRYAM,0,45.43,0,Medium Risk
9987-LUTYD,0,2.81,0,Low Risk
4488-KQFDT,0,14.46,0,Low Risk
5693-PIPCS,0,5.94,0,Low Risk
0491-KAPQG,0,38.47,0,Medium Risk
1925-LFCZZ,0,6.03,0,Low Risk
8039-EQPIM,0,1.8,0,Low Risk
8707-RMEZH,0,3.63,0,Low Risk
3209-ZPKFI,0,2.13,0,Low Risk
6479-VDGRK,0,0.53,0,Low Risk
9373-WSLOY,0,43.85,0,Medium Risk
3569-JFODW,0,0.6,0,Low Risk
